genre	track_id	tempo	key	key_confidence	duration	loudness	mode	mode_confidence	end_of_fade_in	start_of_fade_out	time_signature	bars_start_mean	bars_start_std	beats_start_mean	beats_start_std	sections_start_mean	sections_start_std	segments_loudness_max_mean	segments_loudness_max_std	segments_loudness_max_time_mean	segments_loudness_max_time_std	segments_loudness_start_mean	segments_loudness_start_std	segments_start_mean	segments_start_std	tatums_confidence_mean	tatums_confidence_std	tatums_start_mean	tatums_start_std
"Electronic
"	TRABMBK12903CB8E0A	75.126999999999995	1	0.70499999999999996	59.898319999999998	-27.806000000000001	1	0.69399999999999995	0.0	59.898000000000003	1	24.533454032258067	14.325006087937171	24.533454032258067	14.325006087937171	15.889312500000001	14.517996967972845	-32.115895522388065	5.3821411545029996	0.07209813432835821	0.071216138129649789	-36.962470149253726	4.9205193174690969	26.024492313432834	13.403386525945148	0.092774193548387104	0.060616391025107852	24.801769999999998	14.332590539136351
"Electronic
"	TRABMDW128F14682DD	120.876	9	0.45700000000000002	365.71382999999997	-14.978999999999999	1	0.37	0.0	360.12400000000002	5	180.99146993150688	104.58236769227733	182.97665070652175	105.4457290370147	187.55727749999997	127.21677441946679	-19.759380634390649	5.79196233099404	0.038734897050639948	0.024689140332644785	-31.433537006121313	6.2803743959722054	185.79606620478577	104.58654023257728	0.79263451086956505	0.19028597501460992	182.85262020380438	105.4456665245275
"Pop_Rock
"	TRABMFI128F1476F9F	123.657	7	0.33500000000000002	216.42403999999999	-10.449999999999999	1	0.505	0.0	207.11000000000001	4	106.13199128440368	61.052649413945566	107.3447620361991	61.895446914903957	92.312560000000005	75.467545556896837	-15.309664705882353	7.4638000987859181	0.047187211764705882	0.030791101374793382	-25.134845882352941	6.656674491490441	105.8002036	60.982946340473404	0.60346545866364654	0.14286350666362596	107.34472945639862	61.825625692978591
"Blues
"	TRABMKR128F92CC02B	84.224000000000004	2	0.39700000000000002	203.36281	-14.688000000000001	1	0.45600000000000002	0.0	200.09200000000001	1	100.13519379928316	57.49607875235705	100.13519379928316	57.49607875235705	61.782745999999996	67.562724057372535	-19.463776685393256	5.4510678640830053	0.067376207865168541	0.044966983752021274	-27.58757724719101	5.6498739050450739	103.10255179775282	58.256488359860846	0.28766109785202859	0.1680541442745877	100.01616025059666	57.565634749528634
"Pop_Rock
"	TRABMYD128F428BD38	100.15000000000001	2	0.56999999999999995	113.60608000000001	-11.661	1	0.47999999999999998	0.223	110.02200000000001	1	56.263350797872342	32.157342000238515	56.263350797872342	32.157342000238515	45.385078571428565	32.924667413877842	-13.892461722488038	4.7465900925725659	0.060600000000000001	0.053553181366280761	-20.560540669856461	6.8591043631522259	55.354751626794254	31.783152097463571	0.21075575221238937	0.17700524612897081	56.163875522123895	32.2159844777145
"Pop_Rock
"	TRABMZZ128F4249C60	85.771000000000001	0	0.45200000000000001	136.95955000000001	-3.806	0	0.499	0.089999999999999997	133.34100000000001	4	63.932996739130431	37.804482987746425	65.4089604278075	38.52884457840873	57.561794999999996	45.692749917649863	-5.5927126948775046	3.9856343521666266	0.052627082405345207	0.084606564510697313	-11.660104677060133	4.3426100498112872	65.128435256124718	36.361177172682993	0.20718523489932886	0.10665698917107487	65.401305731543616	38.369048623706547
"Pop_Rock
"	TRABNDD128F933D3C7	140.25899999999999	5	0.80900000000000005	195.36933999999999	-6.4809999999999999	1	0.73299999999999998	0.107	184.941	4	92.54104870370368	53.341091020066848	93.605535091743121	53.826911556663653	64.468636666666669	55.602802741272157	-8.4386942771084339	3.7022938816837314	0.047713569277108438	0.044558667869342566	-14.873987951807228	5.1549663753685273	89.035055918674701	53.979082284867715	0.32648509174311924	0.13904507967351309	93.71236373853209	53.826095368416006
"Blues
"	TRABNEV128F92F9F62	91.537999999999997	4	0.48899999999999999	193.72363000000001	-9.1310000000000002	1	0.48699999999999999	0.76300000000000001	185.70699999999999	4	95.106392083333333	54.520599219555969	96.412491808873725	55.465394592535432	83.436021000000011	57.422069051311524	-11.203960053262316	4.3246806867496783	0.053150545938748336	0.027380634814003064	-20.315977363515312	5.4277490461402511	96.549981864181092	54.336484233520935	0.61843686006825938	0.14908598753363117	96.576225631399311	55.464316438006414
"Pop_Rock
"	TRABNEX128F92C9DEA	114.73	9	0.0	466.65098	-7.7140000000000004	1	0.0	0.0	462.22199999999998	4	231.83620414746545	130.85678091779423	233.3916365864834	131.58394084842345	219.70019571428574	126.88253054508017	-9.7976398687448736	2.6931700228288848	0.072766866283839216	0.097793812121613533	-14.354378999179653	3.6446210999477118	233.9658247497949	130.24598681247721	0.13988322839152834	0.1046343380203397	233.38962995420724	131.66061024794396
"Pop_Rock
"	TRABNIP12903CB604F	106.438	9	0.39200000000000002	388.51873000000001	-5.6799999999999997	0	0.36899999999999999	0.19500000000000001	382.23500000000001	1	194.81134867346941	111.0545901679095	194.81134867346941	111.0545901679095	190.21342166666668	115.75828351446125	-7.6372510760401733	3.7644445203398762	0.06336289813486369	0.076194916939084881	-14.035653515064563	4.7429971613862536	177.11438256814921	110.35763322916429	0.1724927113702624	0.13812728878125261	194.67090889212827	111.0569990446524
"RnB
"	TRABNIQ128F4261298	111.93600000000001	1	0.82599999999999996	261.53751	-6.8250000000000002	1	0.53000000000000003	0.253	257.29500000000002	4	128.9744355	74.338735471191129	129.7792391322314	74.960160245998679	144.67788999999999	78.656812207219076	-10.928934628975265	5.3392894154707253	0.049103630742049473	0.032785800012949055	-23.266140459363957	7.8162457675098524	132.66720218197878	75.492826770805536	0.66282419855222341	0.26065884647139687	129.77925500517063	74.8828763541066
"Latin
"	TRABNQN128F4271546	179.50200000000001	5	0.76200000000000001	263.62729999999999	-7.7110000000000003	1	0.54800000000000004	0.40899999999999997	257.05099999999999	3	130.41831938461539	75.104563836524207	130.91704860791828	75.39132398903547	128.34728999999999	75.562229997592908	-9.7668003629764062	3.8440243532979341	0.064607613430127039	0.049528924085566348	-18.88803811252269	6.3584594625745963	126.10412960072597	73.871578315654361	0.16508812260536398	0.13592111339707746	130.83371837164751	75.391745791530695
"Pop_Rock
"	TRABNRG128F425E087	70.649000000000001	0	0.58699999999999997	1030.19057	-18.91	1	0.65500000000000003	0.189	1027.4829999999999	5	534.31930656976749	290.62437495531503	513.30653777414068	297.23761940481637	516.89753285714289	286.56672756909478	-24.527678406935792	8.6798298637180125	0.074089471687889472	0.058460014403068597	-34.703151720400975	9.9163699731744472	511.10018694662693	296.9903681417407	0.17389743589743592	0.17015026367947744	513.58716390616473	297.23833303116862
"Electronic
"	TRABOXX128F92F29EB	150.066	5	0.014999999999999999	187.6371	-7.1879999999999997	0	0.106	0.19400000000000001	178.672	4	90.612600176991165	52.189553250328096	91.212193815789476	52.652831444023327	74.483283750000012	58.982193588758413	-10.19309713574097	5.3208348976452244	0.040008866749688676	0.036595928967879679	-19.001580323785802	7.8660557459388807	87.929908281444582	53.402883196675496	0.4993168859649123	0.25010746685779311	91.312202423245623	52.652921140625651
"New Age
"	TRABPCJ128F930903D	27.163	8	0.52700000000000002	145.68444	-16.050999999999998	1	0.55300000000000005	0.56000000000000005	130.74000000000001	1	67.508708548387091	39.4362151900065	67.508708548387091	39.4362151900065	20.882645	20.882645	-22.244311111111109	9.146967431940908	0.15114928888888887	0.17009095158487966	-30.305635555555554	11.6032070555449	67.055706311111123	36.758228297329943	0.17609836065573772	0.20573468549805765	67.866918606557377	39.077552367512659
"Pop_Rock
"	TRABPCM128F1473A75	113.05800000000001	2	0.82799999999999996	223.89506	-9.8989999999999991	0	0.61099999999999999	0.14799999999999999	214.80799999999999	1	111.25830642004773	63.707781150906669	111.25830642004773	63.707781150906669	77.504905000000008	67.77871724611974	-14.072973972602741	6.7212186574897519	0.054250863013698629	0.043411193713904783	-21.454227397260276	7.904871812383063	108.14831315068494	63.366786219012198	0.43496181384248217	0.14551039616281503	111.12718729116943	63.710283737699982
"Latin
"	TRABPJN128F145DB70	205.333	10	0.65300000000000002	165.22404	-13.776999999999999	1	0.57399999999999995	0.29299999999999998	160.06100000000001	4	79.812689779411755	45.894493075201687	80.104894734917735	46.149173068005091	76.809279090909087	47.379150696745093	-15.581169867060563	3.8295083701004691	0.04439146233382571	0.028658711834900711	-27.609951255539141	6.1506912497631916	79.67259477104875	46.118464946843261	0.38670292504570386	0.085034504506754149	80.031755511883006	46.149347010853106
"Latin
"	TRABPJW128F147295E	179.57499999999999	11	0.61099999999999999	216.86812	-13.773999999999999	0	0.40000000000000002	0.19500000000000001	206.95400000000001	1	106.54800740973312	61.441250019282045	106.54800740973312	61.441250019282045	98.557670833333319	69.004007225457613	-16.557334656084656	4.3390528878318744	0.054480238095238089	0.055872043417594781	-24.143683862433864	5.9878454456735914	102.81795682539683	60.351036846122483	0.26728392156862746	0.13044834067408179	106.5481185254902	61.489691459253301
"Pop_Rock
"	TRABPKX128F14938FE	134.05099999999999	0	0.61299999999999999	304.06484999999998	-7.1139999999999999	1	0.63800000000000001	0.39800000000000002	290.226	4	143.97771648148148	83.664172880488849	145.31956016897081	84.055390725973538	110.73220499999999	76.057934510715612	-9.8170534441805213	4.3408030196973399	0.044418705463182891	0.050621981615410594	-15.843020190023754	5.0602468672066339	142.337064239905	82.624372771092098	0.21325729646697389	0.071449588029304054	145.43131665898619	84.055706562675766
"Pop_Rock
"	TRABPUI12903CF22CE	160.00899999999999	0	0.14599999999999999	146.59872999999999	-7.2489999999999997	1	0.28399999999999997	0.0	143.13900000000001	4	71.18545052631579	41.140914053474212	71.935572950391631	41.467876011002041	66.554410000000004	43.68705626988492	-8.1919808917197443	1.7011243732875136	0.06093685774946922	0.053111163962695586	-13.215921443736731	3.3710853015908295	71.69203651804672	42.874659019598639	0.19366362451108213	0.069295158957320288	71.935515384615385	41.522094169864559
"New Age
"	TRABQDK128F9308F8E	158.321	4	0.39700000000000002	320.91383000000002	-13.462	1	0.56799999999999995	0.182	313.07499999999999	4	156.26145975609757	90.332126630038545	157.02055109090909	90.874774925084282	96.713115714285706	80.30661365521982	-16.129419385796545	5.1020814902673406	0.065016660268714013	0.052421042589027807	-24.74622840690979	6.6480833228244123	162.16514924184261	94.830738553402526	0.18626682838083686	0.18088224695167768	157.0206229654336	90.820392091628904
"Latin
"	TRABQEB128F4274D24	132.858	0	0.55300000000000005	321.33179000000001	-9.8460000000000001	1	0.70899999999999996	0.26500000000000001	300.30399999999997	4	156.76068298850575	90.746455233206092	157.89007570200573	91.007719244569657	127.89249333333333	88.306900445920832	-14.852455847255371	8.2756329961347372	0.059162899761336506	0.042199817943108231	-20.896497613365156	8.9070763036270169	153.2069874940334	87.314326835782083	0.22400931232091689	0.099753912386882582	158.0030499355301	91.007741013934023
"Pop_Rock
"	TRABQII12903CDBAFE	200.16900000000001	9	0.66700000000000004	722.20689000000004	-6.4349999999999996	1	0.621	0.0	698.346	3	355.98918435483864	206.89606010057065	356.58247159917352	207.07123325573497	392.44049642857141	215.98112069933657	-9.748315265486724	6.9023899172573167	0.12165429203539824	0.38068454072043084	-13.056754424778759	7.9363739609255699	381.63746861725662	199.11891786786606	0.08772107438016527	0.080397022901396609	356.58247159917352	207.07123325573497
"Pop_Rock
"	TRABQOW128F429AAF8	122.113	0	0.68100000000000005	132.25751	-11.970000000000001	1	0.55600000000000005	0.0	126.798	4	62.811062187499999	36.490403102816785	63.799601284046695	36.634558963745349	54.724944999999998	39.146388682137612	-15.680285939968403	5.4102909003101898	0.043926413902053707	0.028702340744843589	-25.537764612954184	6.137686062266245	62.57491909952607	36.293903521517976	0.31492023346303505	0.24674386808765078	63.923176653696508	36.634117812458122
"Pop_Rock
"	TRABQVM128F92F7544	103.93600000000001	5	0.58799999999999997	264.51546000000002	-7.4009999999999998	1	0.39400000000000002	0.0	249.73599999999999	1	131.96479934497816	76.178960258069509	131.96479934497816	76.178960258069509	133.477408	79.802849734022374	-10.048754430379747	6.3549694590746464	0.06271164556962025	0.080006790637908831	-15.843518987341774	7.252837870357375	125.96781844303798	76.85328262976951	0.35298688524590166	0.20839276662877357	131.96455509289618	76.095353748846335
"RnB
"	TRABQZL12903CEF994	91.191000000000003	11	0.39600000000000002	230.34729999999999	-8.734	1	0.42099999999999999	0.432	225.547	1	113.03380571014492	65.458508374762104	113.03380571014492	65.458508374762104	88.622459090909089	75.092763238759872	-12.855285156249998	6.2685947551139529	0.10208044921874999	0.11505383830105807	-19.9441796875	6.8779521768764793	109.40638779296874	63.094840618416761	0.11612898550724636	0.097652070336474633	113.19714265217392	65.458570373075403
"Blues
"	TRABREH12903CE49E8	100.011	9	0.48699999999999999	443.55873000000003	-12.552	1	0.38100000000000001	0.0	438.863	3	222.98334615062763	126.94547136307006	224.14982051771116	127.06427811086458	242.28705249999999	134.3278458979176	-15.91242470069313	5.3433804290375377	0.047846691871455578	0.046571069257950404	-24.945449905482043	6.0647229071073081	228.13352879017012	125.19478784095324	0.42749659400544954	0.26416880464079673	223.99867128746598	127.06697961573853
"RnB
"	TRABRGV128E07999DF	125.916	9	0.53000000000000003	286.32771000000002	-9.9030000000000005	0	0.66900000000000004	7.6680000000000001	259.88400000000001	3	137.85514597883596	78.364059755098353	139.53333127622378	79.061723558953062	147.05891727272726	98.77870537896635	-14.738190147783252	7.1012500718921494	0.071765487684729068	0.097741613813516176	-23.602862068965518	7.0120116458029722	139.20285885714287	73.593541464675781	0.16793973799126638	0.17564083251153814	139.53357843668121	79.13080240368501
"Pop_Rock
"	TRABRMJ128E0780E42	200.71600000000001	7	0.72499999999999998	225.12280999999999	-7.3150000000000004	1	0.68799999999999994	0.17000000000000001	219.655	1	110.60826790040375	63.154044791710447	110.60826790040375	63.154044791710447	84.865182000000004	56.325345611845435	-8.8875245901639328	3.3054422453543895	0.046689661202185796	0.049868295972129474	-14.224837158469944	5.3307389414608579	115.32135984699453	60.348562292952458	0.14745729657027573	0.1388331357006736	110.60778784801613	63.197065387891435
"Latin
"	TRABRMZ128F4261DED	182.16800000000001	7	0.56999999999999995	329.58649000000003	-7.9509999999999996	0	0.57899999999999996	4.5800000000000001	329.58600000000001	4	164.48075669354841	94.487472971123267	165.30500039156627	94.866919799877294	46.765548000000003	45.336772249666559	-9.9179933014354074	4.4828550773955662	0.07387512918660287	0.22364407875550738	-16.674244019138754	5.0637371685096895	192.15265887081338	86.639504509556076	0.20013146011038632	0.14474689842909411	165.30467007024589	94.914912256128744
"Electronic
"	TRABROW128F9338E5B	138.048	6	0.034000000000000002	349.83138000000002	-6.2599999999999998	1	0.26400000000000001	0.0	347.04500000000002	4	173.92173954999998	100.40877836272686	174.79167033623909	100.78709573133216	151.55485928571429	95.777323794831929	-7.2601303509448529	2.847375532222062	0.034143544157346696	0.02330778751206878	-18.487859236405708	4.3472247989062769	177.47220739683763	102.68126471868938	0.58977162414436834	0.18187798105137976	174.79171140634725	100.84995905611797
"Pop_Rock
"	TRABSAR128F42324A8	125.086	7	0.877	250.3571	-5.766	1	0.61399999999999999	0.070999999999999994	250.357	1	124.12419712643678	72.132904034296416	124.12419712643678	72.132904034296416	116.52130727272728	78.047271788712791	-7.0539546296296294	2.4628592377140399	0.049031703703703702	0.06106151353549584	-12.127061111111109	2.9017706510129719	120.18708905555557	74.227434584404094	0.17583604985618406	0.095065809393054021	124.12369378715245	72.064043543952138
"Pop_Rock
"	TRABSEN128F424AA36	135.072	4	0.497	243.25179	-6.883	0	0.45600000000000002	0.36299999999999999	237.0	4	120.81099367647057	69.768272647944428	121.69779575868372	70.15186716850684	100.24885800000001	68.990077904541579	-8.8222370203160274	5.7986180302898784	0.042365079006772006	0.048724940440502872	-15.461654627539502	6.412332862246652	119.0508800564334	67.144614774193556	0.37319543378995435	0.15105027793144898	121.69763401826484	70.21592419589085
"Pop_Rock
"	TRABSZH128F428D89E	178.72499999999999	9	0.61199999999999999	123.71545999999999	-12.677	1	0.54600000000000004	0.34200000000000003	112.414	1	56.465234154302678	32.712183210034937	56.465234154302678	32.712183210034937	63.863965714285712	36.037131387162269	-15.494011441647597	4.401264952594361	0.06254400457665904	0.048718461043374114	-22.757299771167045	5.7066815762450256	54.705885194508014	33.18028031057586	0.24554599406528188	0.10504073728743152	56.381200044510393	32.710792720255363
"Blues
"	TRABTNM128F92DCC68	150.86699999999999	9	0.16800000000000001	147.77423999999999	-12.388999999999999	1	0.23300000000000001	0.68100000000000005	142.89599999999999	5	72.233548028169011	41.052889611196129	72.840581878453037	41.869827323208426	57.938138571428567	47.009751320190226	-14.645998336106491	4.2818657713887109	0.060318502495840261	0.039645031318439022	-22.349988352745424	5.6528271811219728	71.562461647254565	40.875924109594827	0.19433977900552485	0.086905219330673619	72.740582071823198	41.869148273815348
"Blues
"	TRABTNT128F9315009	94.554000000000002	0	0.70599999999999996	269.79219999999998	-10.483000000000001	1	0.69199999999999995	0.24099999999999999	258.142	3	132.57241100719426	76.070920151949238	133.832755391924	76.795960280690849	115.60782500000001	78.079405453310002	-14.352479421579535	5.8756946422338565	0.055381001112347054	0.050275251842529935	-22.651606229143496	6.4451188254954159	132.19838945494996	76.564213709287742	0.32765320665083136	0.24245339130495902	133.99095889548695	76.795007031185449
"Latin
"	TRABTSM128F426AF07	196.18799999999999	5	0.81299999999999994	199.13097999999999	-4.3140000000000001	1	0.59299999999999997	0.0	192.441	4	98.066819687500001	56.58647216075358	98.526542383177571	56.764957379074964	89.426071818181825	62.824825130737757	-5.7141283185840708	3.7622292862823885	0.056485309734513274	0.048323779481737973	-14.55170685840708	6.2838736942621383	96.287946913716809	55.496651168229988	0.29736809338521403	0.18268025028935439	98.526606964980559	56.809201002865755
"International
"	TRABTUK128F4232E52	144.07300000000001	2	0.39000000000000001	259.34321999999997	-9.3930000000000007	1	0.60799999999999998	0.223	251.25700000000001	4	127.83074157894737	73.182973548953939	128.45685939344264	73.422895702161853	141.35044099999999	78.161423671169459	-11.773005219206681	4.5066719683888348	0.052157202505219206	0.032950222071390978	-19.447678496868477	5.5649010038497781	131.59297465553234	71.578420141043225	0.4083988533988534	0.11267413226018379	128.45638998362	73.483859168610536
"Pop_Rock
"	TRABTXS128F92E2FDC	90.027000000000001	2	0.67400000000000004	362.31790999999998	-6.7619999999999996	1	0.58299999999999996	3.0649999999999999	350.37200000000001	4	175.03498664122137	100.84251576339146	176.36851339658446	101.42285321072724	151.19720599999999	113.32757121563871	-10.635783101045297	7.5481733070088719	0.054477047038327522	0.15752240770054995	-17.925593205574916	8.3666259358044144	194.73623782229967	100.99037516681371	0.23323850165955429	0.17367329934257436	176.36852333807491	101.47110681264525
"RnB
"	TRABTZP128F92D9357	67.745000000000005	0	0.41599999999999998	274.80770999999999	-10.720000000000001	1	0.47099999999999997	0.0	265.51400000000001	4	128.99838032786886	76.803506370660244	137.33021216828479	79.757677285294704	115.03314888888889	80.287060787150992	-16.99539839034205	8.323274985674832	0.073402826961770626	0.071717034847237765	-26.440574446680081	8.3844512053611133	136.0289513581489	76.59767754609048	0.1914843243243243	0.14331789282194266	137.33043449729729	79.588982253017477
"Pop_Rock
"	TRABUCZ128F424163A	101.08	7	0.80100000000000005	340.79302000000001	-5.6600000000000001	1	0.71099999999999997	3.9300000000000002	331.952	4	165.18593949640288	94.289686888511326	167.2719455062167	95.082835328786572	140.52621083333332	118.73480519000101	-8.9046927272727281	6.7872810241015458	0.13411149090909091	0.40101799726509091	-12.847167272727273	6.9375628493285362	148.34930885454548	89.976772442248063	0.074393428063943154	0.064115741752463776	167.12532658969803	95.084008895215518
"Pop_Rock
"	TRABUGO128F424E920	126.938	4	0.42499999999999999	332.01587000000001	-3.0169999999999999	0	0.32900000000000001	0.29899999999999999	326.44900000000001	4	162.42946812865497	94.279382103757214	163.3822506113537	94.692121795051406	126.00104	82.564223916934637	-5.5660557913887203	5.5242244015655402	0.035832268041237118	0.027884512135794282	-17.002240145542753	9.2803216813176252	162.64046439660399	97.053379298856925	0.64671781818181817	0.26829594584197441	163.38236609454546	94.760371692400525
"Pop_Rock
"	TRABUMO12903CBE25F	107.845	10	0.34599999999999997	256.52199999999999	-3.9100000000000001	0	0.42199999999999999	0.0	245.60900000000001	4	122.94525008928569	71.116057989493996	124.32685681415929	71.767196391502466	115.44753599999999	79.926987991845394	-4.7722072243346005	1.6238362293173616	0.062023307984790874	0.086679672204432595	-9.2243688212927761	2.8953939008634326	120.68987222433459	70.174397471054078	0.10895911602209946	0.084290745756655031	124.32734289502763	71.847494697316208
"Pop_Rock
"	TRABURP128F145D5DC	90.180000000000007	5	0.20599999999999999	163.52608000000001	-13.875999999999999	1	0.49099999999999999	0.63700000000000001	153.26900000000001	3	81.794173974358984	45.408293529968148	81.209773958333329	46.392135124622563	63.933758888888889	48.723275990843192	-17.185278801843317	5.2477783232624864	0.082868686635944683	0.065646057619585724	-24.990935483870967	6.2910546451952758	79.308181774193542	46.327213868174304	0.20129791666666666	0.1615310367359569	81.376201499999993	46.389548505690698
"Pop_Rock
"	TRABUTS128F424416F	179.13	2	0.114	148.06159	-14.933999999999999	0	0.497	0.0	144.428	4	73.445545871559631	42.136549983539815	73.94917870454546	42.527776945968313	64.438066666666657	49.583135437204071	-16.547682226211851	3.9846356133068315	0.066263931777378812	0.053745134730153125	-21.388017953321366	4.6534763387798934	71.120326786355477	41.954059895501778	0.19170942111237232	0.059882457810842948	73.949169046538017	42.576427054892854
"Pop_Rock
"	TRABUYT128F93069C8	176.066	10	0.14999999999999999	270.52363000000003	-7.8029999999999999	0	0.29699999999999999	0.0	270.524	3	134.22737695817491	76.644021661167656	134.5661965107459	76.843179007053195	102.902784	75.672792281112791	-11.422906110283158	6.9979390198977214	0.063655007451564827	0.099007376792222615	-16.785456035767513	7.3651599149614784	121.29392524590163	76.812943230023237	0.10163969658659923	0.10109638110473744	134.65116008217447	76.842855234037131
"Latin
"	TRABVAR128F421CFCB	197.458	7	0.60199999999999998	281.41669000000002	-5.7990000000000004	1	0.501	0.14799999999999999	276.36399999999998	4	138.65808929515418	79.597914943236049	139.11181783516483	79.76883372043234	131.22214357142857	82.849425567980916	-7.381139934533552	3.4405624160899619	0.053736996726677567	0.039451200414424729	-17.922813420621932	5.9193131370360854	140.56510936988545	78.724472578021476	0.34343681318681324	0.17980361651791421	139.18775501098901	79.767932122104028
"Pop_Rock
"	TRABVIU128E0780DA0	142.11600000000001	8	0.0	246.96118000000001	-6.0330000000000004	1	0.28299999999999997	0.34000000000000002	235.26499999999999	4	118.41868404255318	68.749477352249684	119.26375015929204	68.873689078095268	112.78045769230769	73.572800508054314	-7.9589287439613532	3.2595092571704076	0.046254915458937201	0.057945858014039196	-14.175212560386475	4.5551526428590314	115.57987599033815	70.139647277116396	0.30896017699115041	0.13985568797290926	119.36947315929203	68.873807412762318
"Pop_Rock
"	TRABVIZ128F42BA066	167.48599999999999	1	0.376	252.3424	-3.028	1	0.46200000000000002	0.0	244.941	4	122.97990069767442	71.412435541546131	123.70903612156296	71.743895905864136	111.47999300000001	85.841847964503785	-5.0089462102689488	5.5980342303392918	0.043839083129584358	0.068840563694634621	-11.166572127139364	5.9250861007273468	117.19907929095355	68.469445094031869	0.1416908037653874	0.089189799868510486	123.70797018826936	71.691320819597905
"Pop_Rock
"	TRABVLV128EF354D20	117.32899999999999	2	0.23000000000000001	273.55383	-6.4640000000000004	1	0.50900000000000001	0.496	262.19400000000002	4	134.50630098484851	77.780006588714585	135.51479308851222	78.202113791672375	113.96147562499999	80.20025635267406	-8.8038377028714105	3.6711288056593765	0.060702759051186016	0.052540696303371041	-14.239971285892635	4.5699765552768152	140.71347746566792	71.363224012056534	0.17966572504708098	0.11743947566646101	135.64159059322034	78.200652214441448
"Pop_Rock
"	TRABVVN12903CB6445	88.019999999999996	9	0.57799999999999996	256.02566999999999	-5.6479999999999997	0	0.69999999999999996	0.067000000000000004	244.82499999999999	1	125.09763907608695	72.332034619029372	125.09763907608695	72.332034619029372	135.84218333333331	82.407147398742467	-9.3276695319961789	5.283704818680139	0.04408191977077365	0.025241414269187641	-18.682482330468005	6.7956536267899823	124.67331698185292	74.975428305328094	0.67019927536231882	0.25642642770502783	125.3246388134058	72.332304063972884
"Pop_Rock
"	TRABWJA128F1460CFC	132.892	7	0.44700000000000001	247.66649000000001	-5.9630000000000001	1	0.50800000000000001	0.47999999999999998	229.57599999999999	4	117.63516069230771	68.108939386675004	118.09191588910134	68.506907955095372	125.76174700000001	82.47626637883593	-7.913318853974121	4.9994043243132937	0.039884565619223655	0.049598519383104132	-16.126349353049907	6.9297712507520135	111.17580469500925	66.330011849533335	0.40739712918660287	0.24754567543620132	118.09163012440192	68.441605869654026
"Electronic
"	TRABWUW128F93214D6	97.361999999999995	0	0.71399999999999997	266.762	-7.3810000000000002	1	0.747	0.0	259.43700000000001	3	128.94729714285714	74.376997625082765	130.17549898584906	75.089545506866855	124.683024	86.845616781320771	-9.2036899862825781	3.9223169603388763	0.053552908093278465	0.058099516349517009	-20.168065843621399	7.859273012593083	133.20305510288065	72.909450381719537	0.34233569182389939	0.18530243352624326	130.38041020440252	75.08944310414833
"Pop_Rock
"	TRABXHC128F4250CCE	104.82299999999999	4	0.86099999999999999	188.70812000000001	-16.356999999999999	1	0.77400000000000002	0.0	185.35900000000001	3	92.757048454545455	54.415305171244675	93.32801635542171	54.74626801528732	79.030032222222232	58.364471384884439	-19.550016216216214	5.2118911867075068	0.067539135135135139	0.053234824058931034	-27.337580180180179	5.8423354883887368	88.927615837837848	52.095907459740019	0.23709337349397591	0.20405793018589616	93.469915722891571	54.748193109123818
"Pop_Rock
"	TRABXPR128F92F27FE	97.147999999999996	1	0.53500000000000003	240.43056999999999	-4.7140000000000004	1	0.65800000000000003	0.61799999999999999	229.976	4	113.35732967391304	65.604237928290388	115.21000026809649	66.499252399915335	110.54286500000001	68.639066515899998	-6.0517472527472522	3.6415796075548919	0.049952182103610673	0.055722447180002958	-11.325761381475667	4.9681679716839824	110.67876312401883	64.359994352364879	0.15340053583389152	0.093080021891195644	115.2099491158741	66.543979970492188
"Pop_Rock
"	TRABXTZ128F14A46A3	95.972999999999999	7	0.248	333.24363	-4.141	1	0.32400000000000001	0.16	324.86500000000001	4	163.7739003030303	95.269740069682356	165.64868822975518	95.814208162233768	160.02149249999999	113.74191667066258	-6.5506896942242356	4.7595307233649446	0.032843958097395244	0.026725918420527062	-16.199584937712341	5.5696866030865797	176.9005296772367	88.893404155713966	0.5390193213949106	0.2306104224047309	165.72678701225257	95.724247519273248
"Jazz
"	TRABYAR128F931B1A4	111.90300000000001	9	0.67800000000000005	298.37016	-6.3109999999999999	0	0.49399999999999999	0.255	281.14100000000002	4	147.00546437956206	84.85387941510227	148.07842556962026	85.630250492311916	126.889536875	82.061348749543001	-10.014544409613375	7.894589609522602	0.051992037617554852	0.054061157665716092	-19.440922675026123	8.9616554584627011	146.83962050156742	85.537849026829235	0.54816907775768542	0.17476975135233519	148.21247157323688	85.630422328971562
"Pop_Rock
"	TRABYEY128F933773A	141.334	6	0.42599999999999999	359.62729999999999	-10.609	1	0.38	2.9550000000000001	346.44799999999998	1	179.64336302709069	103.91590605976418	179.64336302709069	103.91590605976418	177.83406888888888	138.1783997024537	-17.236929535232381	13.066507449202797	0.063162923538230886	0.077431597748165659	-26.811254872563719	13.3892518448017	144.60802547226388	128.30587146837851	0.10228857479387515	0.18086741755124239	179.74896461719666	103.91588013781812
"Pop_Rock
"	TRABYND128F42765BB	86.665000000000006	5	0.27000000000000002	247.7971	-12.648999999999999	1	0.38400000000000001	3.117	232.40899999999999	4	120.47784329545456	70.415463776014619	122.21360265536724	70.827713924810197	108.60947692307694	76.12325602690359	-15.698925692695214	6.6891189805752465	0.055144596977329964	0.050734909452763807	-21.635526448362722	7.6941835428041623	111.29338544080605	72.419981313246609	0.21709816384180791	0.15579381962682814	122.47391306497174	70.82899348999311
